ID,Form_ID,Cognateset_ID,Alignment,Source
kama1365-lime-1-biglexstat,kama1365-lime-1,lime-1-0,a w o - i,biglexstat
kabo1247-one-1-biglexstat,kabo1247-one-1,one-1-0,- n u - -,biglexstat
tiii1241-small-2-biglexstat,tiii1241-small-2,small-3-0,k a ɗ i ʔ i a n a,biglexstat
kumb1274-green-2-biglexstat,kumb1274-green-2,green-2-1,m o i dʒ o,biglexstat
alor1247-pandai-louse_in_hair-2-biglexstat,alor1247-pandai-louse_in_hair-2,louse_in_hair-2-13,k u t o _ i n a ŋ,biglexstat
rett1240-hula-to_buy-1-biglexstat,rett1240-hula-to_buy-1,to_buy-1-0,ɓ ɛ - - l i,biglexstat
rett1240-tern-to_buy-1-biglexstat,rett1240-tern-to_buy-1,to_buy-1-0,ɓ e - - l i,biglexstat
kula1280-lanto-light_weight-2-biglexstat,kula1280-lanto-light_weight-2,light_weight-2-1,l i s a,biglexstat
dela1252-door-2-biglexstat,dela1252-door-2,door-3-1,l e s u m a t a ʔ,biglexstat
alor1247-pandai-old_worn_house-3-biglexstat,alor1247-pandai-old_worn_house-3,old_worn_house-2-2,u m a _ n ɔ l o,biglexstat
roma1332-sun-1-biglexstat,roma1332-sun-1,sun-1-0,l e ɾ a,biglexstat
woli1241-to_weave-3-biglexstat,woli1241-to_weave-3,to_weave-1-0,t a n u,biglexstat
abui1241-ulaga-rattan-2-biglexstat,abui1241-ulaga-rattan-2,rattan-1-7,v a g i,biglexstat
woli1241-bauba-small-2-biglexstat,woli1241-bauba-small-2,small-3-2,m a k i d i k i d i,biglexstat
lama1277-lerek-door-2-biglexstat,lama1277-lerek-door-2,door-3-3,k - n a v e r,biglexstat
buna1278-malia-there-3-biglexstat,buna1278-malia-there-3,there-5-0,ʔ o t a b a _ g ɛ n ɛ,biglexstat
kema1243-kaila-there-2-biglexstat,kema1243-kaila-there-2,there-7-2,d i a _ - - - n u a,biglexstat
rett1240-tern-scared-2-biglexstat,rett1240-tern-scared-2,scared-2-0,n a ʔ u k a ŋ _ m a l i,biglexstat
kema1243-kaila-nephew_niece-3-biglexstat,kema1243-kaila-nephew_niece-3,nephew_niece-1-0,k a ʔ a r _ a n a n,biglexstat
bima1247-mountain-2-biglexstat,bima1247-mountain-2,mountain-2-1,d o ŋg o,biglexstat
kumb1274-wolow-necklace-2-biglexstat,kumb1274-wolow-necklace-2,necklace-1-0,k a β u i β u i,biglexstat
teiw1235-2pl-2-biglexstat,teiw1235-2pl-2,2pl-2-2,j i - - -,biglexstat
p-mala1545-abvd-to_buy-1-biglexstat,p-mala1545-abvd-to_buy-1,to_buy-1-0,b ə - - l i,biglexstat
kala1394-door-2-biglexstat,kala1394-door-2,door-3-4,b a - ⁿb a,biglexstat
kula1280-lanto-nineteen-2-biglexstat,kula1280-lanto-nineteen-2,nineteen-1-0,a d a j a k - u _ - - - - - - - m i j a w a t ə ŋ _ a r a s i k u,biglexstat
keda1252-leuwa-to_stab-3-biglexstat,keda1252-leuwa-to_stab-3,to_stab-1-0,b æ l ɔ ʔ _ b ɛ h a r,biglexstat
buna1278-bobon-louse_in_hair-2-biglexstat,buna1278-bobon-louse_in_hair-2,louse_in_hair-2-12,h i ɛ n _ g ɔ m ɔ,biglexstat
p-mala1545-acd-to_sell-1-biglexstat,p-mala1545-acd-to_sell-1,to_sell-1-0,- - b a l u k -,biglexstat
kira1248-one_hundred-1-biglexstat,kira1248-one_hundred-1,one_hundred-1-0,a - s a g a - _ n u k u,biglexstat
kaer1234-one-1-biglexstat,kaer1234-one-1,one-1-0,- n u k o,biglexstat
rett1240-tern-sun-1-biglexstat,rett1240-tern-sun-1,sun-1-0,v i d -,biglexstat
abui1241-fuime-leaf-1-biglexstat,abui1241-fuime-leaf-1,leaf-1-0,w a t a l a,biglexstat
kema1243-kaila-nephew_niece-4-biglexstat,kema1243-kaila-nephew_niece-4,nephew_niece-1-0,n a n a r _ a n a n,biglexstat
rong1269-to_cut-13-biglexstat,rong1269-to_cut-13,to_cut-2-0,t ə r i,biglexstat
kafo1240-one-1-biglexstat,kafo1240-one-1,one-1-0,- n u k u,biglexstat
tetu1245-suai-nephew_niece-2-biglexstat,tetu1245-suai-nephew_niece-2,nephew_niece-1-2,f e t o n _ ʔ o a n,biglexstat
sika1262-hewa-nephew_niece-2-biglexstat,sika1262-hewa-nephew_niece-2,nephew_niece-1-3,m eː _ d u ʔ a t,biglexstat
lama1277-kalik-to_dig-2-biglexstat,lama1277-kalik-to_dig-2,to_dig-1-10,g a l i ŋ,biglexstat
eray1237-there-2-biglexstat,eray1237-there-2,there-7-3,- - - n i _ g o,biglexstat
kama1365-one-2-biglexstat,kama1365-one-2,one-1-0,- n ɔ k u,biglexstat
dhao1237-door-2-biglexstat,dhao1237-door-2,door-3-0,h ə b a _ ʔ ə m u,biglexstat
lamm1241-westp-betel_nut_areca-1-biglexstat,lamm1241-westp-betel_nut_areca-1,betel_nut_areca-1-0,b u -,biglexstat
wabu1242-yesterday-2-biglexstat,wabu1242-yesterday-2,yesterday-2-1,h a n o β i a,biglexstat
tiii1241-garden-2-biglexstat,tiii1241-garden-2,garden-2-0,o s i + l u t u,biglexstat
eray1237-to_throw-4-biglexstat,eray1237-to_throw-4,to_throw-2-0,p a t i k,biglexstat
wotu1240-this-2-biglexstat,wotu1240-this-2,this-5-1,e n i,biglexstat
sarr1247-this-2-biglexstat,sarr1247-this-2,this-5-2,g e g e,biglexstat
kelo1247-bring-thick-1-biglexstat,kelo1247-bring-thick-1,thick-1-0,t ə p ɛ h -,biglexstat
rett1240-hula-to_scratch-2-biglexstat,rett1240-hula-to_scratch-2,to_scratch-2-1,- - - t u a,biglexstat
rett1240-tern-arm-1-biglexstat,rett1240-tern-arm-1,arm-1-0,n a t a ŋ,biglexstat
lioo1240-all-2-biglexstat,lioo1240-all-2,all-1-0,l e i _ ⁿb ə dʒ a,biglexstat
lama1277-kalik-smoke-2-biglexstat,lama1277-kalik-smoke-2,smoke-2-2,s ə n ə g u r,biglexstat
woli1241-day_after_tomorrow-2-biglexstat,woli1241-day_after_tomorrow-2,day_after_tomorrow-2-0,n a i p u a - - -,biglexstat
panc1247-watum-this-2-biglexstat,panc1247-watum-this-2,this-5-3,o i n i,biglexstat
samp1253-buka-ten-2-biglexstat,samp1253-buka-ten-2,ten-2-0,o ⁿp u l u,biglexstat
adan1251-otvai-to_lie_down-1-biglexstat,adan1251-otvai-to_lie_down-1,to_lie_down-1-0,t a r -,biglexstat
atim1239-to_lie_down-1-biglexstat,atim1239-to_lie_down-1,to_lie_down-1-0,t a - -,biglexstat
ngad1267-day_after_tomorrow-2-biglexstat,ngad1267-day_after_tomorrow-2,day_after_tomorrow-2-1,v ə ŋ i _ z u a,biglexstat
seba1248-small-2-biglexstat,seba1248-small-2,small-2-4,ʔ i - k i,biglexstat
abui1241-ulaga-all-3-biglexstat,abui1241-ulaga-all-3,all-1-1,v a r i ŋ,biglexstat
dhao1237-this-2-biglexstat,dhao1237-this-2,this-2-1,- - n e ʔ e,biglexstat
dhao1237-this-3-biglexstat,dhao1237-this-3,this-2-1,- - n - - e,biglexstat
sarr1247-that-2-biglexstat,sarr1247-that-2,that-2-4,g u l,biglexstat
kula1280-lanto-eight-2-biglexstat,kula1280-lanto-eight-2,eight-2-1,j a w a t e ŋ _ t u,biglexstat
eray1237-to_throw-5-biglexstat,eray1237-to_throw-5,to_throw-2-0,p o t u k,biglexstat
abui1241-petle-nine-1-biglexstat,abui1241-petle-nine-1,nine-1-0,j e - t i ŋ _ b u - - t i,biglexstat
kumb1274-sand-1-biglexstat,kumb1274-sand-1,sand-3-1,h o n e,biglexstat
bima1247-to_throw-2-biglexstat,bima1247-to_throw-2,to_throw-2-5,- - l e o,biglexstat
kema1243-kaila-that-2-biglexstat,kema1243-kaila-that-2,that-1-13,- - - n u a -,biglexstat
lama1277-kalik-garden-2-biglexstat,lama1277-kalik-garden-2,garden-2-1,e k a n,biglexstat
lama1277-kalik-that-2-biglexstat,lama1277-kalik-that-2,that-1-10,v o n e,biglexstat
seba1248-small-3-biglexstat,seba1248-small-3,small-2-5,ʔ a n a,biglexstat
wabu1242-tear-1-biglexstat,wabu1242-tear-1,tear-1-4,l u ʔ u n o _ m a t a,biglexstat
ciac1237-kaind-that-2-biglexstat,ciac1237-kaind-that-2,that-2-5,i ⁿtʃ u,biglexstat
lama1277-kalik-to_laugh-1-biglexstat,lama1277-kalik-to_laugh-1,to_laugh-3-2,g e k a -,biglexstat
blag1240-kulij-tear-2-biglexstat,blag1240-kulij-tear-2,tear-1-6,t e ŋ _ dʒ e l,biglexstat
kusa1252-thousand-3-biglexstat,kusa1252-thousand-3,thousand-2-0,n i f u n _ m e s e ʔ,biglexstat
p-mala1545-acd-right_side-2-biglexstat,p-mala1545-acd-right_side-2,right_side-2-0,m a + t a q u,biglexstat
ring1244-tear-2-biglexstat,ring1244-tear-2,tear-1-7,l uː + m a t a,biglexstat
blag1240-manat-wrong-1-biglexstat,blag1240-manat-wrong-1,wrong-1-0,ʔ a h a l a,biglexstat
p-mala1545-acd-right_side-3-biglexstat,p-mala1545-acd-right_side-3,right_side-2-0,- - - t a q u,biglexstat
abui1241-fuime-tear-1-biglexstat,abui1241-fuime-tear-1,tear-1-0,j a - ŋ _ n a - u,biglexstat
ende1246-cloud-3-biglexstat,ende1246-cloud-3,cloud-1-4,k u ɓ u _ n uː,biglexstat
atim1239-tear-1-biglexstat,atim1239-tear-1,tear-1-0,t i e ŋ _ n a - u,biglexstat
buso1238-that-3-biglexstat,buso1238-that-3,that-2-0,ʔ oː t - - u,biglexstat
kula1280-lanto-young_people-1-biglexstat,kula1280-lanto-young_people-1,young_people-2-2,k a b u,biglexstat
abui1241-fuime-young_people-1-biglexstat,abui1241-fuime-young_people-1,young_people-1-0,a b e t i,biglexstat
teiw1235-nule-head-5-biglexstat,teiw1235-nule-head-5,head-1-8,- - - - - - - h o ʔ o ŋ k u l,biglexstat
seba1248-small-4-biglexstat,seba1248-small-4,small-2-5,- - n a,biglexstat
alor1247-besar-machete-1-biglexstat,alor1247-besar-machete-1,machete-2-0,s a p a d a -,biglexstat
kumb1274-river_stream-2-biglexstat,kumb1274-river_stream-2,river_stream-3-1,k u m e l e,biglexstat
kala1394-smooth-2-biglexstat,kala1394-smooth-2,smooth-2-1,m a l a r o,biglexstat
sarr1247-arm-1-biglexstat,sarr1247-arm-1,arm-1-0,g a t a ŋ,biglexstat
sibo1242-arm-1-biglexstat,sibo1242-arm-1,arm-1-0,- - t a ŋ,biglexstat
teiw1235-adiab-arm-1-biglexstat,teiw1235-adiab-arm-1,arm-1-0,p i t a ŋ,biglexstat
komo1261-thirsty-2-biglexstat,komo1261-thirsty-2,thirsty-1-3,m ə k a ʔ _ b o k a ʔ,biglexstat
kumb1274-wakol-rotten-2-biglexstat,kumb1274-wakol-rotten-2,rotten-3-3,m o b u t o,biglexstat
kumb1274-stomach_belly-2-biglexstat,kumb1274-stomach_belly-2,stomach_belly-2-2,h a β a,biglexstat
lama1277-kalik-clothing-3-biglexstat,lama1277-kalik-clothing-3,clothing-3-2,a l e _ l ɔ l ɔ,biglexstat
komo1261-where-3-biglexstat,komo1261-where-3,where-6-0,l e b a -,biglexstat
buna1278-suai-to_breathe-1-biglexstat,buna1278-suai-to_breathe-1,to_breathe-3-0,g ɔ s i l,biglexstat
kodi1247-stomach_belly-2-biglexstat,kodi1247-stomach_belly-2,stomach_belly-2-3,h a ⁿb u l a,biglexstat
lama1277-lewot-stomach_belly-2-biglexstat,lama1277-lewot-stomach_belly-2,stomach_belly-2-6,t u k a h a _ k e b o t i h a,biglexstat
sika1262-hewa-stomach_belly-1-biglexstat,sika1262-hewa-stomach_belly-1,stomach_belly-2-9,- - - - d u l a,biglexstat
kabo1247-to_scratch-2-biglexstat,kabo1247-to_scratch-2,to_scratch-2-7,t u w u,biglexstat
teiw1235-2sg_polite-2-biglexstat,teiw1235-2sg_polite-2,2sg_polite-1-0,h a - - -,biglexstat
lama1277-imulo-stomach_belly-2-biglexstat,lama1277-imulo-stomach_belly-2,stomach_belly-2-12,t u k a s a _ u s ə r,biglexstat
lama1277-merde-stomach_belly-2-biglexstat,lama1277-merde-stomach_belly-2,stomach_belly-2-10,t a i k _ k a l u n ã,biglexstat
abui1241-takal-to_throw-1-biglexstat,abui1241-takal-to_throw-1,to_throw-1-0,h u ɔ l -,biglexstat
lama1277-kiwan-stomach_belly-2-biglexstat,lama1277-kiwan-stomach_belly-2,stomach_belly-2-11,k ə b o t - i k,biglexstat
sika1262-hewa-to_split-2-biglexstat,sika1262-hewa-to_split-2,to_split-2-8,- h i k a,biglexstat
ngad1267-stomach_belly-1-biglexstat,ngad1267-stomach_belly-1,stomach_belly-2-16,t u k a,biglexstat
palu1252-person-2-biglexstat,palu1252-person-2,person-2-6,- t a ʔ u,biglexstat
keda1252-to_eat-2-biglexstat,keda1252-to_eat-2,to_eat-2-5,k a,biglexstat
p-timo1261-tail-2-biglexstat,p-timo1261-tail-2,tail-2-2,+ o ɾ a,biglexstat
funa1237-clothing-2-biglexstat,funa1237-clothing-2,clothing-3-3,k i t u _ i n _ p a k e,biglexstat
bima1247-father-4-biglexstat,bima1247-father-4,father-2-0,- u b a,biglexstat
lama1277-lamat-to_eat-2-biglexstat,lama1277-lamat-to_eat-2,to_eat-2-11,g aː,biglexstat
atim1239-mountain-1-biglexstat,atim1239-mountain-1,mountain-1-0,b u k u _ w a t i k a,biglexstat
lama1277-adona-stomach_belly-2-biglexstat,lama1277-adona-stomach_belly-2,stomach_belly-2-17,t a i m,biglexstat
kula1280-lanto-stomach_belly-1-biglexstat,kula1280-lanto-stomach_belly-1,stomach_belly-2-18,g i t i,biglexstat
buna1278-bobon-clothing-2-biglexstat,buna1278-bobon-clothing-2,clothing-3-4,b a i _ b - a t h a,biglexstat
kama1365-sweat-2-biglexstat,kama1365-sweat-2,sweat-2-4,t a s u s i ŋ,biglexstat
abui1241-ulaga-mountain-2-biglexstat,abui1241-ulaga-mountain-2,mountain-1-2,dʒ ɪ t i ŋ,biglexstat
abui1241-takal-thatch_for_roofing-1-biglexstat,abui1241-takal-thatch_for_roofing-1,thatch_for_roofing-1-0,a m e̞ a ŋ -,biglexstat
dhao1237-to_go-4-biglexstat,dhao1237-to_go-4,to_go-1-0,l a ʔ e,biglexstat
wabu1242-to_lie_down-1-biglexstat,wabu1242-to_lie_down-1,to_lie_down-2-3,p i ⁿd o l e ⁿd o l e,biglexstat
lioo1240-conjunctivitis-2-biglexstat,lioo1240-conjunctivitis-2,conjunctivitis-1-1,ⁿb o k o _ m a t a _ m e r a,biglexstat
bima1247-father-1-biglexstat,bima1247-father-1,father-2-3,a m a,biglexstat
blag1240-warsa-leg-2-biglexstat,blag1240-warsa-leg-2,leg-2-6,t i a x,biglexstat
lama1277-kalik-coconut-2-biglexstat,lama1277-kalik-coconut-2,coconut-2-1,t a p ɔ r,biglexstat
alor1247-munas-vagina-2-biglexstat,alor1247-munas-vagina-2,vagina-1-0,p u k i ŋ,biglexstat
maka1316-coconut-1-biglexstat,maka1316-coconut-1,coconut-1-0,w a t a -,biglexstat
kumb1274-to_eat-1-biglexstat,kumb1274-to_eat-1,to_eat-2-1,m a ʔ a,biglexstat
p-mala1545-acd-to_split-2-biglexstat,p-mala1545-acd-to_split-2,to_split-2-4,b ə k a -,biglexstat
kula1280-lanto-to_split-2-biglexstat,kula1280-lanto-to_split-2,to_split-2-5,k a d ə l i,biglexstat
bima1247-father-5-biglexstat,bima1247-father-5,father-2-3,u m a,biglexstat
nucl1574-to_eat-2-biglexstat,nucl1574-to_eat-2,to_eat-2-2,a u m aː,biglexstat
ende1246-to_fight-4-biglexstat,ende1246-to_fight-4,to_fight-3-1,p a p a _ w i k a,biglexstat
naue1237-1pl_incl-3-biglexstat,naue1237-1pl_incl-3,1pl_incl-1-1,h i r a - - - - - - - - - -,biglexstat
stan1308-wide-2-biglexstat,stan1308-wide-2,wide-3-0,a e h e w a,biglexstat
wabu1242-rotten-3-biglexstat,wabu1242-rotten-3,rotten-2-1,m o b u t o,biglexstat
kala1394-to_shoot-3-biglexstat,kala1394-to_shoot-3,to_shoot-2-1,l a p ə p a n a,biglexstat
kula1280-lanto-to_fall_from_above-1-biglexstat,kula1280-lanto-to_fall_from_above-1,to_fall_from_above-2-0,t a n s i,biglexstat
abui1241-ulaga-dolphin-2-biglexstat,abui1241-ulaga-dolphin-2,dolphin-1-2,a n u i _ a v u,biglexstat
waim1252-to_fall_from_above-9-biglexstat,waim1252-to_fall_from_above-9,to_fall_from_above-2-3,n̥ a d a,biglexstat
abui1241-takal-louse_in_hair-2-biglexstat,abui1241-takal-louse_in_hair-2,louse_in_hair-1-0,b i k e̞ - ŋ _ h e̞ a,biglexstat
kula1280-lanto-to_chase_away_to_run_after-2-biglexstat,kula1280-lanto-to_chase_away_to_run_after-2,to_chase_away_to_run_after-1-0,a r p a n e,biglexstat
seba1248-to_fall_from_above-2-biglexstat,seba1248-to_fall_from_above-2,to_fall_from_above-2-4,b u n u,biglexstat
woli1241-hair-2-biglexstat,woli1241-hair-2,hair-2-1,ɓ u l u + a,biglexstat
mamb1306-if-2-biglexstat,mamb1306-if-2,if-1-0,ɑ r p iː l -,biglexstat
p-mala1545-abvd-rotten-2-biglexstat,p-mala1545-abvd-rotten-2,rotten-2-9,m a + b u r u k,biglexstat
rett1240-short-4-biglexstat,rett1240-short-4,short-3-5,t u p a l,biglexstat
wabu1242-cold-1-biglexstat,wabu1242-cold-1,cold-4-0,m o ɗ i ⁿd i,biglexstat
abui1241-fuime-bad-1-biglexstat,abui1241-fuime-bad-1,bad-1-0,- - - - b e a k a -,biglexstat
kala1394-thick-3-biglexstat,kala1394-thick-3,thick-2-0,- - k a pː a ʔ,biglexstat
lioo1240-bark_of_tree-2-biglexstat,lioo1240-bark_of_tree-2,bark_of_tree-2-5,k o k o _ k a dʒ u,biglexstat
batu1258-hill_ridge-2-biglexstat,batu1258-hill_ridge-2,hill_ridge-3-0,dʒ u g o r,biglexstat
rong1269-to_cut-9-biglexstat,rong1269-to_cut-9,to_cut-1-2,ŋg ə t i,biglexstat
lamm1241-westp-fish-2-biglexstat,lamm1241-westp-fish-2,fish-3-2,- - - - k e ʔ e,biglexstat
kumb1274-all-2-biglexstat,kumb1274-all-2,all-2-2,h a β u t e ʔ e,biglexstat
kuii1253-rice_plant-1-biglexstat,kuii1253-rice_plant-1,rice_plant-1-0,a r a k - - - -,biglexstat
blag1240-nule-lips-2-biglexstat,blag1240-nule-lips-2,lips-1-4,t i v a l,biglexstat
rett1240-tern-to_chase_away_to_run_after-2-biglexstat,rett1240-tern-to_chase_away_to_run_after-2,to_chase_away_to_run_after-1-1,g a t i e r i,biglexstat
kelo1247-hopte-rotten-2-biglexstat,kelo1247-hopte-rotten-2,rotten-2-10,g ə m u ɲ _ ʔ ə g a i,biglexstat
tiay1238-light_not_dark-1-biglexstat,tiay1238-light_not_dark-1,light_not_dark-1-0,p a - - g a,biglexstat
sika1262-hewa-1pl_excl-2-biglexstat,sika1262-hewa-1pl_excl-2,1pl_excl-2-2,- a m i,biglexstat
blag1240-warsa-wide-3-biglexstat,blag1240-warsa-wide-3,wide-3-3,s a r a r a dʒ l i,biglexstat
kala1394-to_turn-2-biglexstat,kala1394-to_turn-2,to_turn-4-0,l a p ə l i l i,biglexstat
keda1252-leuba-to_say-2-biglexstat,keda1252-leuba-to_say-2,to_say-2-1,t u t u ʔ - - - - - -,biglexstat
lamm1241-westp-angry-5-biglexstat,lamm1241-westp-angry-5,angry-1-2,w a ŋ _ g e ʔ e,biglexstat
dela1252-who-2-biglexstat,dela1252-who-2,who-2-4,s e k a,biglexstat
blag1240-warsa-ant-4-biglexstat,blag1240-warsa-ant-4,ant-2-1,i r i k i ŋ _ x a x a,biglexstat
kumb1274-woman-2-biglexstat,kumb1274-woman-2,woman-3-2,m o β i n e,biglexstat
abui1241-fuime-to_crouch-1-biglexstat,abui1241-fuime-to_crouch-1,to_crouch-1-0,l u k e -,biglexstat
waim1252-short-2-biglexstat,waim1252-short-2,short-3-7,k e l e _ b e t e,biglexstat
dela1252-if-2-biglexstat,dela1252-if-2,if-1-1,m e t e _ m a,biglexstat
dela1252-to_cut-3-biglexstat,dela1252-to_cut-3,to_cut-1-8,ʔ u t a,biglexstat
wabu1242-child-2-biglexstat,wabu1242-child-2,child-6-3,u ⁿk a k a,biglexstat
buna1278-bobon-poor-3-biglexstat,buna1278-bobon-poor-3,poor-1-3,e n _ b a i _ h o b ɛ l,biglexstat
abui1241-papun-grasshopper-1-biglexstat,abui1241-papun-grasshopper-1,grasshopper-1-0,s ʊ n ʊ ɪ,biglexstat
abui1241-fuime-lizard-1-biglexstat,abui1241-fuime-lizard-1,lizard-1-0,t e - k o k,biglexstat
p-mala1545-acd-sweet-3-biglexstat,p-mala1545-acd-sweet-3,sweet-2-0,t a q m i ʃ,biglexstat
lama1277-kalik-thick-2-biglexstat,lama1277-kalik-thick-2,thick-2-1,p ə r ə w a k,biglexstat
sika1262-hewa-to_shoo_to_chase_away_to_send_away-2-biglexstat,sika1262-hewa-to_shoo_to_chase_away_to_send_away-2,to_shoo_to_chase_away_to_send_away-1-4,p ə ʋ e,biglexstat
alor1247-pandai-to_know-3-biglexstat,alor1247-pandai-to_know-3,to_know-1-0,m o i ŋ,biglexstat
dein1238-mother-1-biglexstat,dein1238-mother-1,mother-1-1,n a h a i,biglexstat
kumb1274-why-2-biglexstat,kumb1274-why-2,why-2-4,m o ʔ a p a ʔ i a,biglexstat
p-mala1545-acd-to_open-2-biglexstat,p-mala1545-acd-to_open-2,to_open-2-0,b u k a -,biglexstat
kula1280-lanto-name-1-biglexstat,kula1280-lanto-name-1,name-1-4,n d e n a,biglexstat
kamb1299-above-3-biglexstat,kamb1299-above-3,above-2-0,l a i _ ɗ i t a,biglexstat
kala1394-lambe-when-2-biglexstat,kala1394-lambe-when-2,when-2-1,l a i p i a,biglexstat
buso1238-light_not_dark-2-biglexstat,buso1238-light_not_dark-2,light_not_dark-2-0,m e ⁿtʃ a n a,biglexstat
kumb1274-to_sit-1-biglexstat,kumb1274-to_sit-1,to_sit-2-5,p o p u ⁿd a,biglexstat
kema1243-kaila-body_hair-2-biglexstat,kema1243-kaila-body_hair-2,body_hair-2-1,h u l u k uː n,biglexstat
abui1241-fuime-bark_of_tree-1-biglexstat,abui1241-fuime-bark_of_tree-1,bark_of_tree-1-0,b a t a _ - h e k a - i,biglexstat
ngad1267-1sg-2-biglexstat,ngad1267-1sg-2,1sg-2-1,ŋ a ʔ o,biglexstat
blag1240-kulij-stone-2-biglexstat,blag1240-kulij-stone-2,stone-2-2,w a r,biglexstat
kumb1274-one_hundred-1-biglexstat,kumb1274-one_hundred-1,one_hundred-2-0,- a h a tʃ u,biglexstat
lama1277-kalik-deer-2-biglexstat,lama1277-kalik-deer-2,deer-2-3,r u s a -,biglexstat
wabu1242-near-1-biglexstat,wabu1242-near-1,near-2-0,k o ʔ i s u,biglexstat
p-mala1545-acd-dust-3-biglexstat,p-mala1545-acd-dust-3,dust-2-0,h a b u k,biglexstat
p-mala1545-acd-dust-4-biglexstat,p-mala1545-acd-dust-4,dust-2-0,q a b u k,biglexstat
ngao1245-watum-above-2-biglexstat,ngao1245-watum-above-2,above-2-2,- ə n a _ ʋ a ʋ o,biglexstat
atim1239-eleven-1-biglexstat,atim1239-eleven-1,eleven-1-0,k a r - - - - _ n u k _ w a - l - - - _ n u k u,biglexstat
kabo1247-black-1-biglexstat,kabo1247-black-1,black-1-0,l a ʔ a n a -,biglexstat
kelo1247-hopte-to_tie-3-biglexstat,kelo1247-hopte-to_tie-3,to_tie-3-5,ʔ u p a t,biglexstat
kaes1237-when-2-biglexstat,kaes1237-when-2,when-2-2,n a i p i - - a,biglexstat
buso1238-finished-5-biglexstat,buso1238-finished-5,finished-1-1,p a ɗ a h a n o m o,biglexstat
keda1252-leuwa-woman-3-biglexstat,keda1252-leuwa-woman-3,woman-2-0,i̘ n ɔ -,biglexstat
atim1239-chicken-1-biglexstat,atim1239-chicken-1,chicken-1-0,r u - o -,biglexstat
pura1258-to_open-2-biglexstat,pura1258-to_open-2,to_open-2-3,a b a l ɛ l ɛ ŋ,biglexstat
lamm1241-westp-to_blow-3-biglexstat,lamm1241-westp-to_blow-3,to_blow-1-0,p u j a ŋ - -,biglexstat
kula1280-lanto-to_search_for_to_hunt_for-2-biglexstat,kula1280-lanto-to_search_for_to_hunt_for-2,to_search_for_to_hunt_for-2-1,s ə l ə l i,biglexstat
kamb1300-when-2-biglexstat,kamb1300-when-2,when-2-5,n a i p i e,biglexstat
kama1365-to_blow-2-biglexstat,kama1365-to_blow-2,to_blow-1-1,- m i s u b a u,biglexstat
kuii1253-betel_vine-1-biglexstat,kuii1253-betel_vine-1,betel_vine-1-0,m e s i n,biglexstat
kula1280-lanto-twenty_two-1-biglexstat,kula1280-lanto-twenty_two-1,twenty_two-1-0,m e j a k - w _ a r a s ɪ n _ j a k w - - u,biglexstat
abui1241-ulaga-to_cry-2-biglexstat,abui1241-ulaga-to_cry-2,to_cry-1-0,v e l,biglexstat
teiw1235-3sg-3-biglexstat,teiw1235-3sg-3,3sg-1-1,- - - a -,biglexstat
komo1261-to_open-2-biglexstat,komo1261-to_open-2,to_open-2-7,l ə k a h,biglexstat
kumb1274-two-3-biglexstat,kumb1274-two-3,two-2-1,- - x u a,biglexstat
sika1262-tanai-light_not_dark-3-biglexstat,sika1262-tanai-light_not_dark-3,light_not_dark-2-1,m e r a _ - - l i n o k,biglexstat
p-mala1545-acd-nose-3-biglexstat,p-mala1545-acd-nose-3,nose-2-0,ŋ i gʲ u ŋ,biglexstat
lama1277-kalik-to_spit-2-biglexstat,lama1277-kalik-to_spit-2,to_spit-2-1,t ə m i dʒ u,biglexstat
buna1278-suai-dust-2-biglexstat,buna1278-suai-dust-2,dust-2-9,ɔ t ɛ l _ l ɔ b ɔ t,biglexstat
keoo1238-money-2-biglexstat,keoo1238-money-2,money-1-1,dʒ o i _ r e a,biglexstat
pura1258-stone-3-biglexstat,pura1258-stone-3,stone-2-1,w a r,biglexstat
lama1277-kalik-star-2-biglexstat,lama1277-kalik-star-2,star-2-0,t o n a -,biglexstat
abui1241-fuime-sweat-1-biglexstat,abui1241-fuime-sweat-1,sweat-1-0,t a m u r i ŋ,biglexstat
abui1241-takal-lizard-2-biglexstat,abui1241-takal-lizard-2,lizard-1-0,t e̞ - q ɔ ʔ,biglexstat
kusa1252-deer-2-biglexstat,kusa1252-deer-2,deer-2-2,ʔ b iː b _ r u s a,biglexstat
mang1405-spider-5-biglexstat,mang1405-spider-5,spider-1-0,s a w u _ ⁿg a e,biglexstat
lama1277-adona-to_drink-3-biglexstat,lama1277-adona-to_drink-3,to_drink-2-1,n e n u,biglexstat
buna1278-bobon-bamboo-1-biglexstat,buna1278-bobon-bamboo-1,bamboo-1-0,m aː - - -,biglexstat
wabu1242-to_tie-2-biglexstat,wabu1242-to_tie-2,to_tie-3-0,ɓ o k e,biglexstat
alor1247-munas-to_drink-2-biglexstat,alor1247-munas-to_drink-2,to_drink-2-3,- - - k ɛ n u ŋ,biglexstat
