ID,Lect_ID,Concept_ID,Form_according_to_Source,Form,Local_Orthography,Segments,Comment,Source
alor1247-bana-to_laugh-1,alor1247-bana,to_laugh,gɛki,gɛki,géki,g ɛ k i,,sulistyono18
alor1247-bana-to_cry-1,alor1247-bana,to_cry,taniŋ,taniŋ,taning,t a n i ŋ,,sulistyono18
alor1247-bana-to_dance-1,alor1247-bana,to_dance,ʤogɛd,d͡ʒogɛd,jogéd,dʒ o g ɛ d,,sulistyono18
alor1247-bana-to_sing-1,alor1247-bana,to_sing,raŋliaŋ,raŋliaŋ,rangliang,r a ŋ l i a ŋ,,sulistyono18
alor1247-bana-to_burn_clear_land-1,alor1247-bana,to_burn_clear_land,papiŋ,papiŋ,paping,p a p i ŋ,,sulistyono18
alor1247-bana-to_shine-1,alor1247-bana,to_shine,obaŋ,obaŋ,obang,o b a ŋ,,sulistyono18
alor1247-bana-dry_in_sun-1,alor1247-bana,dry_in_sun,paiŋ,paiŋ,paing,p a i ŋ,,sulistyono18
alor1247-bana-to_chew-1,alor1247-bana,to_chew,mamɛ,mamɛ,mamé,m a m ɛ,,sulistyono18
alor1247-bana-to_yawn-1,alor1247-bana,to_yawn,pənɔɛʔ,pənɔɛʔ,penoé',p ə n ɔ ɛ ʔ,,sulistyono18
alor1247-bana-to_suck-1,alor1247-bana,to_suck,hiuʔ,hiuʔ,hiu',h i u ʔ,,sulistyono18
alor1247-bana-to_blow-1,alor1247-bana,to_blow,pui,pui,pui,p u i,,sulistyono18
alor1247-bana-to_spit-1,alor1247-bana,to_spit,pitɔŋ,pitɔŋ,pitong,p i t ɔ ŋ,,sulistyono18
alor1247-bana-to_spit-2,alor1247-bana,to_spit,pitɔŋ ilu,pitɔŋ_ilu,pitong ilu,p i t ɔ ŋ _ i l u,,sulistyono18
alor1247-bana-to_vomit-1,alor1247-bana,to_vomit,mutak,mutak,mutak,m u t a k,,sulistyono18
alor1247-bana-to_rub-1,alor1247-bana,to_rub,dɔhɔʔ ,dɔhɔʔ,doho',d ɔ h ɔ ʔ,,sulistyono18
alor1247-bana-to_scratch-1,alor1247-bana,to_scratch,gau,gau,gau,g a u,,sulistyono18
alor1247-bana-itchy-1,alor1247-bana,itchy,gatɛ,gatɛ,gaté,g a t ɛ,,sulistyono18
alor1247-bana-to_swell-1,alor1247-bana,to_swell,ihiŋ,ihiŋ,ihing,i h i ŋ,,sulistyono18
alor1247-bana-to_hit-1,alor1247-bana,to_hit,boak,boak,boak,b o a k,,sulistyono18
alor1247-bana-to_slap-1,alor1247-bana,to_slap,boaʔ,boaʔ,boa',b o a ʔ,,sulistyono18
alor1247-bana-to_cut-1,alor1247-bana,to_cut,pakːu,pakːu,paku,p a kː u,,sulistyono18
alor1247-bana-to_cut_down-1,alor1247-bana,to_cut_down,tarːi,tarːi,tari,t a rː i,,sulistyono18
alor1247-bana-to_split-1,alor1247-bana,to_split,pɛaʔ,pɛaʔ,péa',p ɛ a ʔ,,sulistyono18
alor1247-bana-to_divide-1,alor1247-bana,to_divide,bage,bage,bagé,b a g e,,sulistyono18
alor1247-bana-to_stab-1,alor1247-bana,to_stab,sikaʔ,sikaʔ,sika',s i k a ʔ,,sulistyono18
alor1247-bana-to_skewer-1,alor1247-bana,to_skewer,tuhuk,tuhuk,tuhuk,t u h u k,,sulistyono18
alor1247-bana-to_fight-1,alor1247-bana,to_fight,ula wəki,ula_wəki,ula weki,u l a _ w ə k i,,sulistyono18
alor1247-bana-to_throw-1,alor1247-bana,to_throw,dɛik,dɛik,déik,d ɛ i k,,sulistyono18
alor1247-bana-to_hunt-1,alor1247-bana,to_hunt,gena ekaŋ,gena_ekaŋ,géna ékang,g e n a _ e k a ŋ,,sulistyono18
alor1247-bana-to_kill-1,alor1247-bana,to_kill,bunɔ,bunɔ,buno,b u n ɔ,,sulistyono18
alor1247-bana-to_shoo_to_chase_away_to_send_away-1,alor1247-bana,to_shoo_to_chase_away_to_send_away,tute,tute,tuté,t u t e,,sulistyono18
alor1247-bana-to_chase_away_to_run_after-1,alor1247-bana,to_chase_away_to_run_after,tute,tute,tuté,t u t e,,sulistyono18
alor1247-bana-to_search_for_to_hunt_for-1,alor1247-bana,to_search_for_to_hunt_for,genaʔ,genaʔ,géna',g e n a ʔ,,sulistyono18
alor1247-bana-to_dig-1,alor1247-bana,to_dig,galiŋ,galiŋ,galing,g a l i ŋ,,sulistyono18
alor1247-bana-to_bury-1,alor1247-bana,to_bury,tɔnɔŋ,tɔnɔŋ,tonong,t ɔ n ɔ ŋ,,sulistyono18
alor1247-bana-to_flow-1,alor1247-bana,to_flow,baːŋ,baːŋ,bang,b aː ŋ,,sulistyono18
alor1247-bana-to_float-1,alor1247-bana,to_float,nɜpiʔ,nɜpiʔ,népi',n ɜ p i ʔ,,sulistyono18
alor1247-bana-to_freeze-1,alor1247-bana,to_freeze,matɛ bouŋ,matɛ_bouŋ,maté boung,m a t ɛ _ b o u ŋ,,sulistyono18
alor1247-bana-to_hold-1,alor1247-bana,to_hold,paha,paha,paha,p a h a,,sulistyono18
alor1247-bana-to_tie-1,alor1247-bana,to_tie,pɔhi,pɔhi,pohi,p ɔ h i,,sulistyono18
alor1247-bana-to_play-1,alor1247-bana,to_play,kenaku,kenaku,kénaku,k e n a k u,,sulistyono18
alor1247-bana-to_pull-1,alor1247-bana,to_pull,tərːɛk,tərːɛk,terék,t ə rː ɛ k,,sulistyono18
alor1247-bana-to_push-1,alor1247-bana,to_push,tɔbaŋ,tɔbaŋ,tobang,t ɔ b a ŋ,,sulistyono18
alor1247-bana-to_turn-1,alor1247-bana,to_turn,behɔ,behɔ,bého,b e h ɔ,,sulistyono18
alor1247-bana-to_turn-2,alor1247-bana,to_turn,gərːəŋ,gərːəŋ,gereng,g ə rː ə ŋ,,sulistyono18
alor1247-bana-to_dream-1,alor1247-bana,to_dream,nurɔŋ,nurɔŋ,nurong,n u r ɔ ŋ,,sulistyono18
alor1247-bana-alive-1,alor1247-bana,alive,morik,morik,morik,m o r i k,,sulistyono18
alor1247-bana-to_choose-1,alor1247-bana,to_choose,pile,pile,pilé,p i l e,,sulistyono18
alor1247-bana-to_grow-1,alor1247-bana,to_grow,tawaŋ,tawaŋ,tawang,t a w a ŋ,,sulistyono18
alor1247-bana-to_squeeze-1,alor1247-bana,to_squeeze,pɛmɛʔ,pɛmɛʔ,pémé',p ɛ m ɛ ʔ,,sulistyono18
alor1247-bana-to_buy-1,alor1247-bana,to_buy,hɔpe,hɔpe,hopé,h ɔ p e,,sulistyono18
alor1247-bana-to_sell-1,alor1247-bana,to_sell,pnahaŋ apa,pnahaŋ_apa,pnahang apa,p n a h a ŋ _ a p a,,sulistyono18
alor1247-bana-to_steal-1,alor1247-bana,to_steal,makaŋ,makaŋ,makang,m a k a ŋ,,sulistyono18
alor1247-bana-to_open-1,alor1247-bana,to_open,buka,buka,buka,b u k a,,sulistyono18
alor1247-bana-to_close-1,alor1247-bana,to_close,teraʔ,teraʔ,téra',t e r a ʔ,,sulistyono18
alor1247-bana-to_climb-1,alor1247-bana,to_climb,hela,hela,héla,h e l a,,sulistyono18
alor1247-bana-to_hide-1,alor1247-bana,to_hide,dəwuʔ,dəwuʔ,dewu',d ə w u ʔ,,sulistyono18
alor1247-bana-to_wait-1,alor1247-bana,to_wait,baiŋ,baiŋ,baing,b a i ŋ,,sulistyono18
alor1247-bana-to_fold-1,alor1247-bana,to_fold,ləpe,ləpe,lepé,l ə p e,,sulistyono18
alor1247-bana-to_help-1,alor1247-bana,to_help,bantu,bantu,bantu,b a n t u,,sulistyono18
alor1247-bana-to_shoot-1,alor1247-bana,to_shoot,panuŋ,panuŋ,panung,p a n u ŋ,shoot with bow,sulistyono18
alor1247-bana-to_shoot-2,alor1247-bana,to_shoot,pasa,pasa,pasa,p a s a,,sulistyono18
alor1247-bana-to_shoot_with_slingshot-1,alor1247-bana,to_shoot_with_slingshot,pasa,pasa,pasa,p a s a,,sulistyono18
alor1247-bana-to_pound-1,alor1247-bana,to_pound,tubuk,tubuk,tubuk,t u b u k,,sulistyono18
alor1247-bana-to_hit_drum-1,alor1247-bana,to_hit_drum,dane,dane,dané,d a n e,,sulistyono18
alor1247-bana-to_call_out-1,alor1247-bana,to_call_out,gəpar,gəpar,gepar,g ə p a r,scream,sulistyono18
alor1247-bana-to_tell_untruth-1,alor1247-bana,to_tell_untruth,akal,akal,akal,a k a l,,sulistyono18
alor1247-bana-to_ask_question-1,alor1247-bana,to_ask_question,gəter,gəter,getér,g ə t e r,,sulistyono18
alor1247-bana-to_count-1,alor1247-bana,to_count,rɛkɛŋ,rɛkɛŋ,rékéng,r ɛ k ɛ ŋ,,sulistyono18
alor1247-bana-one-1,alor1247-bana,one,touʔ,touʔ,tou',t o u ʔ,,sulistyono18
alor1247-bana-two-1,alor1247-bana,two,rua,rua,rua,r u a,,sulistyono18
alor1247-bana-three-1,alor1247-bana,three,təlːɔ,təlːɔ,telo,t ə lː ɔ,,sulistyono18
alor1247-bana-four-1,alor1247-bana,four,paːʔ,paːʔ,pa',p aː ʔ,,sulistyono18
alor1247-bana-five-1,alor1247-bana,five,lɛma,lɛma,léma,l ɛ m a,,sulistyono18
alor1247-bana-six-1,alor1247-bana,six,nɛmu,nɛmu,nému,n ɛ m u,,sulistyono18
alor1247-bana-seven-1,alor1247-bana,seven,pitɔ,pitɔ,pito,p i t ɔ,,sulistyono18
alor1247-bana-eight-1,alor1247-bana,eight,butɔ,butɔ,buto,b u t ɔ,,sulistyono18
alor1247-bana-nine-1,alor1247-bana,nine,hiwa,hiwa,hiwa,h i w a,,sulistyono18
alor1247-bana-ten-1,alor1247-bana,ten,kartou,kartou,kartou,k a r t o u,,sulistyono18
alor1247-bana-eleven-1,alor1247-bana,eleven,kartilak tou,kartilak_tou,kartilak tou,k a r t i l a k _ t o u,,sulistyono18
alor1247-bana-twelve-1,alor1247-bana,twelve,kartilak rua,kartilak_rua,kartilak rua,k a r t i l a k _ r u a,,sulistyono18
alor1247-bana-thirteen-1,alor1247-bana,thirteen,kartilak telɔ,kartilak_telɔ,kartilak télo,k a r t i l a k _ t e l ɔ,,sulistyono18
alor1247-bana-fourteen-1,alor1247-bana,fourteen,kartilak paːʔ,kartilak_paːʔ,kartilak pa',k a r t i l a k _ p aː ʔ,,sulistyono18
alor1247-bana-fifteen-1,alor1247-bana,fifteen,kartilak lema,kartilak_lema,kartilak léma,k a r t i l a k _ l e m a,,sulistyono18
alor1247-bana-sixteen-1,alor1247-bana,sixteen,kartilak nemu,kartilak_nemu,kartilak nému,k a r t i l a k _ n e m u,,sulistyono18
alor1247-bana-seventeen-1,alor1247-bana,seventeen,kartilak pitɔ,kartilak_pitɔ,kartilak pito,k a r t i l a k _ p i t ɔ,,sulistyono18
alor1247-bana-eighteen-1,alor1247-bana,eighteen,kartilak wutɔ,kartilak_wutɔ,kartilak wuto,k a r t i l a k _ w u t ɔ,,sulistyono18
alor1247-bana-nineteen-1,alor1247-bana,nineteen,kartilak hiwa,kartilak_hiwa,kartilak hiwa,k a r t i l a k _ h i w a,,sulistyono18
alor1247-bana-twenty-1,alor1247-bana,twenty,karua,karua,karua,k a r u a,,sulistyono18
alor1247-bana-twenty_one-1,alor1247-bana,twenty_one,karua ilak tou,karua_ilak_tou,karua ilak tou,k a r u a _ i l a k _ t o u,,sulistyono18
alor1247-bana-twenty_two-1,alor1247-bana,twenty_two,karua ilak rua,karua_ilak_rua,karua ilak rua,k a r u a _ i l a k _ r u a,,sulistyono18
alor1247-bana-twenty_three-1,alor1247-bana,twenty_three,karua ilak telɔ,karua_ilak_telɔ,karua ilak télo,k a r u a _ i l a k _ t e l ɔ,,sulistyono18
alor1247-bana-twenty_four-1,alor1247-bana,twenty_four,karua ilak paːʔ,karua_ilak_paːʔ,karua ilak pa',k a r u a _ i l a k _ p aː ʔ,,sulistyono18
alor1247-bana-twenty_five-1,alor1247-bana,twenty_five,karu ilak lɛma,karu_ilak_lɛma,karu ilak léma,k a r u _ i l a k _ l ɛ m a,,sulistyono18
alor1247-bana-thirty-1,alor1247-bana,thirty,kartalːɔ,kartalːɔ,kartalo,k a r t a lː ɔ,,sulistyono18
alor1247-bana-forty-1,alor1247-bana,forty,kərpaʔ,kərpaʔ,kerpa',k ə r p a ʔ,,sulistyono18
alor1247-bana-fifty-1,alor1247-bana,fifty,karlɛma,karlɛma,karléma,k a r l ɛ m a,,sulistyono18
alor1247-bana-sixty-1,alor1247-bana,sixty,karnamu,karnamu,karnamu,k a r n a m u,,sulistyono18
alor1247-bana-seventy-1,alor1247-bana,seventy,karpitɔ,karpitɔ,karpito,k a r p i t ɔ,,sulistyono18
alor1247-bana-eighty-1,alor1247-bana,eighty,karbutɔ,karbutɔ,karbuto,k a r b u t ɔ,,sulistyono18
alor1247-bana-ninety-1,alor1247-bana,ninety,karhiwa,karhiwa,karhiwa,k a r h i w a,,sulistyono18
alor1247-bana-one_hundred-1,alor1247-bana,one_hundred,ratu,ratu,ratu,r a t u,,sulistyono18
alor1247-bana-one_hundred_and_twenty_three-1,alor1247-bana,one_hundred_and_twenty_three,ratu karua ilak telɔ,ratu_karua_ilak_telɔ,ratu karua ilak télo,r a t u _ k a r u a _ i l a k _ t e l ɔ,,sulistyono18
alor1247-bana-two_hundred-1,alor1247-bana,two_hundred,ratu rua,ratu_rua,ratu rua,r a t u _ r u a,,sulistyono18
alor1247-bana-thousand-1,alor1247-bana,thousand,ribu,ribu,ribu,r i b u,,sulistyono18
alor1247-bana-one_hundred_thousand-1,alor1247-bana,one_hundred_thousand,ratu,ratu,ratu,r a t u,,sulistyono18
alor1247-bana-ceremonial_place-1,alor1247-bana,ceremonial_place,lapaŋan,lapaŋan,lapangan,l a p a ŋ a n,,sulistyono18
alor1247-bana-ritual_mound-1,alor1247-bana,ritual_mound,doru,doru,doru,d o r u,,sulistyono18
alor1247-bana-meeting_house-1,alor1247-bana,meeting_house,uma adat,uma_adat,uma adat,u m a _ a d a t,,sulistyono18
alor1247-bana-floor-1,alor1247-bana,floor,lantə,lantə,lante,l a n t ə,,sulistyono18
alor1247-bana-wall-1,alor1247-bana,wall,ganabɛŋ,ganabɛŋ,ganabéng,g a n a b ɛ ŋ,,sulistyono18
alor1247-bana-window-1,alor1247-bana,window,ʤəndela,d͡ʒəndela,jendéla,dʒ ə n d e l a,,sulistyono18
alor1247-bana-cookhouse-1,alor1247-bana,cookhouse,dapur,dapur,dapur,d a p u r,,sulistyono18
alor1247-bana-bed-1,alor1247-bana,bed,boslak,boslak,boslak,b o s l a k,,sulistyono18
alor1247-bana-chair-1,alor1247-bana,chair,kandəra,kandəra,kandera,k a n d ə r a,,sulistyono18
alor1247-bana-lamp-1,alor1247-bana,lamp,lampɔ,lampɔ,lampo,l a m p ɔ,,sulistyono18
alor1247-bana-candle-1,alor1247-bana,candle,liliŋ,liliŋ,liling,l i l i ŋ,,sulistyono18
alor1247-bana-to_weave-1,alor1247-bana,to_weave,tane,tane,tané,t a n e,,sulistyono18
alor1247-bana-shirt-1,alor1247-bana,shirt,kɔndɔ,kɔndɔ,kondo,k ɔ n d ɔ,,sulistyono18
alor1247-bana-necklace-1,alor1247-bana,necklace,rante,rante,ranté,r a n t e,,sulistyono18
alor1247-bana-earring-1,alor1247-bana,earring,anti,anti,anti,a n t i,,sulistyono18
alor1247-bana-trousers-1,alor1247-bana,trousers,dɛkɔ lei blaha,dɛkɔ_lei_blaha,déko léi blaha,d ɛ k ɔ _ l e i _ b l a h a,,sulistyono18
alor1247-bana-sarong_women-1,alor1247-bana,sarong_women,kəwatə,kəwatə,kewate,k ə w a t ə,,sulistyono18
alor1247-bana-loom-1,alor1247-bana,loom,blia,blia,blia,b l i a,,sulistyono18
alor1247-bana-loom-2,alor1247-bana,loom,senadu,senadu,sénadu,s e n a d u,,sulistyono18
alor1247-bana-thread-1,alor1247-bana,thread,benaŋ,benaŋ,bénang,b e n a ŋ,,sulistyono18
alor1247-bana-to_worship-1,alor1247-bana,to_worship,səbəaŋ,səbəaŋ,sebeang,s ə b ə a ŋ,,sulistyono18
alor1247-bana-holy-1,alor1247-bana,holy,lahɛŋ,lahɛŋ,lahéng,l a h ɛ ŋ,,sulistyono18
alor1247-bana-to_bless-1,alor1247-bana,to_bless,memberkati,memberkati,mémbérkati,m e m b e r k a t i,,sulistyono18
alor1247-bana-God-1,alor1247-bana,God,tuaŋ,tuaŋ,tuang,t u a ŋ,,sulistyono18
alor1247-bana-to_pray-1,alor1247-bana,to_pray,doʔa,doʔa,do'a,d o ʔ a,,sulistyono18
alor1247-bana-church-1,alor1247-bana,church,gəreʤa,gəred͡ʒa,geréja,g ə r e dʒ a,,sulistyono18
alor1247-bana-mosque-1,alor1247-bana,mosque,uma sigi,uma_sigi,uma sigi,u m a _ s i g i,,sulistyono18
alor1247-bana-to_curse-1,alor1247-bana,to_curse,sumpah,sumpah,sumpah,s u m p a h,,sulistyono18
alor1247-bana-priest_modern-1,alor1247-bana,priest_modern,pɛndeta,pɛndeta,péndéta,p ɛ n d e t a,,sulistyono18
alor1247-bana-sorcerer-1,alor1247-bana,sorcerer,dukuŋ,dukuŋ,dukung,d u k u ŋ,,sulistyono18
alor1247-bana-sermon-1,alor1247-bana,sermon,kotbah,kotbah,kotbah,k o t b a h,,sulistyono18
alor1247-bana-sacrifice-1,alor1247-bana,sacrifice,kɔrban,kɔrban,korban,k ɔ r b a n,,sulistyono18
alor1247-bana-clan-1,alor1247-bana,clan,suku,suku,suku,s u k u,,sulistyono18
alor1247-bana-chieftain-1,alor1247-bana,chieftain,kepala suku,kepala_suku,képala suku,k e p a l a _ s u k u,,sulistyono18
alor1247-bana-to_rule-1,alor1247-bana,to_rule,kəra,kəra,kera,k ə r a,,sulistyono18
alor1247-bana-treaty-1,alor1247-bana,treaty,mariŋ wəki,mariŋ_wəki,maring weki,m a r i ŋ _ w ə k i,,sulistyono18
alor1247-bana-marriage-1,alor1247-bana,marriage,nikah,nikah,nikah,n i k a h,,sulistyono18
alor1247-bana-friend-1,alor1247-bana,friend,kawan,kawan,kawan,k a w a n,,sulistyono18
alor1247-bana-enemy-1,alor1247-bana,enemy,musuh,musuh,musuh,m u s u h,,sulistyono18
alor1247-bana-king_ruler-1,alor1247-bana,king_ruler,raja,rad͡ʒa,raja,r a dʒ a,,sulistyono18
alor1247-bana-stranger-1,alor1247-bana,stranger,barat hirɛŋ,barat_hirɛŋ,barat hiréng,b a r a t _ h i r ɛ ŋ,,sulistyono18
alor1247-bana-to_invite-1,alor1247-bana,to_invite,mariŋ  ,mariŋ,maring,m a r i ŋ,,sulistyono18
alor1247-bana-to_command-1,alor1247-bana,to_command,gahiŋ,gahiŋ,gahing,g a h i ŋ,,sulistyono18
alor1247-bana-dowry-1,alor1247-bana,dowry,wɛli,wɛli,wéli,w ɛ l i,,sulistyono18
alor1247-bana-to_accuse-1,alor1247-bana,to_accuse,tudu,tudu,tudu,t u d u,,sulistyono18
alor1247-bana-murder-1,alor1247-bana,murder,buno,buno,buno,b u n o,,sulistyono18
alor1247-bana-adultery-1,alor1247-bana,adultery,rale wəkiŋ,rale_wəkiŋ,ralé weking,r a l e _ w ə k i ŋ,,sulistyono18
alor1247-bana-innocent-1,alor1247-bana,innocent,hala lahɛ,hala_lahɛ,hala lahé,h a l a _ l a h ɛ,,sulistyono18
alor1247-bana-penalty-1,alor1247-bana,penalty,hukuŋ,hukuŋ,hukung,h u k u ŋ,,sulistyono18
alor1247-bana-judge-1,alor1247-bana,judge,hakim,hakim,hakim,h a k i m,,sulistyono18
alor1247-bana-to_surrender-1,alor1247-bana,to_surrender,kala,kala,kala,k a l a,,sulistyono18
alor1247-bana-to_defend-1,alor1247-bana,to_defend,bela,bela,béla,b e l a,,sulistyono18
alor1247-bana-battle-1,alor1247-bana,battle,peraŋ,peraŋ,pérang,p e r a ŋ,,sulistyono18
alor1247-bana-poor-1,alor1247-bana,poor,miskin,miskin,miskin,m i s k i n,,sulistyono18
alor1247-bana-rich-1,alor1247-bana,rich,kwasaŋ,kwasaŋ,kwasang,kʷ a s a ŋ,,sulistyono18
alor1247-bana-money-1,alor1247-bana,money,sɛŋ,sɛŋ,séng,s ɛ ŋ,,sulistyono18
alor1247-bana-market-1,alor1247-bana,market,wu,wu,wu,w u,,sulistyono18
alor1247-bana-price-1,alor1247-bana,price,wɛliŋ,wɛliŋ,wéling,w ɛ l i ŋ,,sulistyono18
alor1247-bana-to_own-1,alor1247-bana,to_own,gɔɔŋ,gɔɔŋ,goong,g ɔː ŋ,,sulistyono18
alor1247-bana-to_own-2,alor1247-bana,to_own,rɔ naʔaŋ,rɔ_naʔaŋ,ro na'ang,r ɔ _ n a ʔ a ŋ,,sulistyono18
alor1247-bana-to_own-3,alor1247-bana,to_own,titɛ,titɛ,tité,t i t ɛ,,sulistyono18
alor1247-bana-to_own-4,alor1247-bana,to_own,we raʔaŋ,we_raʔaŋ,wé ra'ang,w e _ r a ʔ a ŋ,,sulistyono18
alor1247-bana-to_borrow-1,alor1247-bana,to_borrow,pinjam,pind͡ʒam,pinjam,p i n dʒ a m,,sulistyono18
alor1247-bana-to_trade-1,alor1247-bana,to_trade,pnahaŋ apa,pnahaŋ_apa,pnahang apa,p n a h a ŋ _ a p a,,sulistyono18
alor1247-bana-expensive-1,alor1247-bana,expensive,wɛliŋ  ,wɛliŋ,wéling,w ɛ l i ŋ,,sulistyono18
alor1247-bana-cheap-1,alor1247-bana,cheap,wɛliŋ lahɛ,wɛliŋ_lahɛ,wéling lahé,w ɛ l i ŋ _ l a h ɛ,,sulistyono18
alor1247-bana-to_grasp-1,alor1247-bana,to_grasp,paha,paha,paha,p a h a,,sulistyono18
alor1247-bana-to_let_go-1,alor1247-bana,to_let_go,lepas,lepas,lépas,l e p a s,,sulistyono18
alor1247-bana-to_promise-1,alor1247-bana,to_promise,janji,d͡ʒand͡ʒi,janji,dʒ a n dʒ i,,sulistyono18
alor1247-bana-word-1,alor1247-bana,word,kata,kata,kata,k a t a,,sulistyono18
alor1247-bana-to_answer-1,alor1247-bana,to_answer,jawab,d͡ʒawab,jawab,dʒ a w a b,,sulistyono18
alor1247-bana-to_refuse-1,alor1247-bana,to_refuse,tobaŋ,tobaŋ,tobang,t o b a ŋ,,sulistyono18
alor1247-bana-to_whisper-1,alor1247-bana,to_whisper,maga,maga,maga,m a g a,,sulistyono18
alor1247-bana-to_be_silent-1,alor1247-bana,to_be_silent,ramak,ramak,ramak,r a m a k,,sulistyono18
alor1247-bana-to_tell-1,alor1247-bana,to_tell,tutu apa,tutu_apa,tutu apa,t u t u _ a p a,,sulistyono18
alor1247-bana-to_learn-1,alor1247-bana,to_learn,belajar,belad͡ʒar,bélajar,b e l a dʒ a r,,sulistyono18
alor1247-bana-to_teach-1,alor1247-bana,to_teach,nuaŋ,nuaŋ,nuang,n u a ŋ,,sulistyono18
alor1247-bana-difficult-1,alor1247-bana,difficult,susah,susah,susah,s u s a h,,sulistyono18
alor1247-bana-easy-1,alor1247-bana,easy,mudah,mudah,mudah,m u d a h,,sulistyono18
alor1247-bana-finished-1,alor1247-bana,finished,kapɔʔ,kapɔʔ,kapo',k a p ɔ ʔ,,sulistyono18
alor1247-bana-now-1,alor1247-bana,now,sekaraŋ,sekaraŋ,sékarang,s e k a r a ŋ,,sulistyono18
alor1247-bana-hour-1,alor1247-bana,hour,jam,d͡ʒam,jam,dʒ a m,,sulistyono18
alor1247-bana-same-1,alor1247-bana,same,hama,hama,hama,h a m a,,sulistyono18
alor1247-bana-other-1,alor1247-bana,other,pɛhaŋ,pɛhaŋ,péhang,p ɛ h a ŋ,,sulistyono18
alor1247-baran-YS-sun-1,alor1247-baran-YS,sun,lerːa,lerːa,léra,l e rː a,,sulistyono18
alor1247-baran-YS-moon-1,alor1247-baran-YS,moon,wulaŋ,wulaŋ,wulang,w u l a ŋ,,sulistyono18
alor1247-baran-YS-star-1,alor1247-baran-YS,star,tamala,tamala,tamala,t a m a l a,,sulistyono18
alor1247-baran-YS-sky-1,alor1247-baran-YS,sky,laŋi,laŋi,langi,l a ŋ i,,sulistyono18
alor1247-baran-YS-Earth-1,alor1247-baran-YS,Earth,bumi,bumi,bumi,b u m i,,sulistyono18
alor1247-baran-YS-cloud-1,alor1247-baran-YS,cloud,awaŋ,awaŋ,awang,a w a ŋ,,sulistyono18
alor1247-baran-YS-wind-1,alor1247-baran-YS,wind,aŋi,aŋi,angi,a ŋ i,,sulistyono18
alor1247-baran-YS-rain-1,alor1247-baran-YS,rain,uraŋ,uraŋ,urang,u r a ŋ,,sulistyono18
alor1247-baran-YS-drizzle-1,alor1247-baran-YS,drizzle,karatːe,karatːe,karaté,k a r a tː e,,sulistyono18
alor1247-baran-YS-dew-1,alor1247-baran-YS,dew,apuŋ,apuŋ,apung,a p u ŋ,,sulistyono18
alor1247-baran-YS-fog-1,alor1247-baran-YS,fog,apuŋ,apuŋ,apung,a p u ŋ,,sulistyono18
alor1247-baran-YS-rainbow-1,alor1247-baran-YS,rainbow,tata bae bae,tata_bae_bae,tata baé baé,t a t a _ b a e _ b a e,,sulistyono18
alor1247-baran-YS-lightning-1,alor1247-baran-YS,lightning,hilːa,hilːa,hila,h i lː a,,sulistyono18
alor1247-baran-YS-earthquake-1,alor1247-baran-YS,earthquake,tana otaŋ,tana_otaŋ,tana otang,t a n a _ o t a ŋ,,sulistyono18
alor1247-baran-YS-lake-1,alor1247-baran-YS,lake,danaw,danaw,danaw,d a n a w,,sulistyono18
alor1247-baran-YS-mountain-1,alor1247-baran-YS,mountain,wɔtɔ,wɔtɔ,woto,w ɔ t ɔ,,sulistyono18
alor1247-baran-YS-mountain-2,alor1247-baran-YS,mountain,wuhuŋ,wuhuŋ,wuhung,w u h u ŋ,,sulistyono18
alor1247-baran-YS-hill_ridge-1,alor1247-baran-YS,hill_ridge,alɛŋ,alɛŋ,aléng,a l ɛ ŋ,,sulistyono18
alor1247-baran-YS-hill_ridge-2,alor1247-baran-YS,hill_ridge,buhuŋ,buhuŋ,buhung,b u h u ŋ,,sulistyono18
alor1247-baran-YS-soil-1,alor1247-baran-YS,soil,tana,tana,tana,t a n a,,sulistyono18
alor1247-baran-YS-hole-1,alor1247-baran-YS,hole,waŋgɔ,waŋgɔ,wanggo,w a ŋ g ɔ,,sulistyono18
alor1247-baran-YS-dust-1,alor1247-baran-YS,dust,awo,awo,awo,a w o,,sulistyono18
alor1247-baran-YS-mud-1,alor1247-baran-YS,mud,klakak,klakak,klakak,k l a k a k,,sulistyono18
alor1247-baran-YS-clay-1,alor1247-baran-YS,clay,tana meaŋ,tana_meaŋ,tana méang,t a n a _ m e a ŋ,,sulistyono18
alor1247-baran-YS-gravel-1,alor1247-baran-YS,gravel,watɔ kanɔlɔŋ,watɔ_kanɔlɔŋ,wato kanolong,w a t ɔ _ k a n ɔ l ɔ ŋ,,sulistyono18
alor1247-baran-YS-sand-1,alor1247-baran-YS,sand,anːe,anːe,ané,a nː e,,sulistyono18
alor1247-baran-YS-fire-1,alor1247-baran-YS,fire,ape,ape,apé,a p e,,sulistyono18
alor1247-baran-YS-smoke-1,alor1247-baran-YS,smoke,panuhuŋ,panuhuŋ,panuhung,p a n u h u ŋ,,sulistyono18
alor1247-baran-YS-ash-1,alor1247-baran-YS,ash,kərawu,kərawu,kerawu,k ə r a w u,,sulistyono18
alor1247-baran-YS-firewood-1,alor1247-baran-YS,firewood,kaʤo ape,kad͡ʒo_ape,kajo apé,k a dʒ o _ a p e,,sulistyono18
alor1247-baran-YS-stone-1,alor1247-baran-YS,stone,watɔ,watɔ,wato,w a t ɔ,,sulistyono18
alor1247-baran-YS-coral_rock-1,alor1247-baran-YS,coral_rock,wato kraki,wato_kraki,wato kraki,w a t o _ k r a k i,,sulistyono18
